time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452650000	3.90975	18.2323	4.86736	3.91992	0.539357	radar	6.92117	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65408	18.0936	4.94264	3.90718	0.483545	lidar	2.77412	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48655	17.9443	4.8931	3.91207	0.434472	radar	3.45248	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26033	17.7792	4.94707	3.91345	0.405319	lidar	1.15806	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.08694	17.5934	4.97831	3.95316	0.457133	radar	2.41219	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90349	17.4769	4.94683	3.94854	0.421918	lidar	6.12731	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.77083	17.2572	4.96959	4.01437	0.514248	radar	3.0219	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.59499	17.0716	4.98451	4.03112	0.50194	lidar	0.120811	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.42625	16.9071	4.93778	4.02322	0.426334	radar	2.21836	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.25986	16.7354	4.93351	4.03369	0.411947	lidar	0.519131	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08135	16.5417	4.93832	4.03349	0.363736	radar	4.95729	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.92884	16.3115	4.96845	4.06343	0.378617	lidar	2.2945	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.765	16.1368	4.94236	4.05818	0.327778	radar	0.921822	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.55688	15.9714	4.97277	4.041	0.28177	lidar	1.55772	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.43932	15.7368	5.00428	4.09929	0.372669	radar	2.34918	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.26694	15.5203	5.04288	4.10873	0.359509	lidar	0.83852	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.1076	15.3279	5.03858	4.11108	0.332333	radar	0.89573	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.895352	15.1125	5.11093	4.09984	0.293254	lidar	2.3967	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.741275	14.9322	5.07188	4.09146	0.242885	radar	2.14992	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.64027	14.7167	5.03865	4.12473	0.271657	lidar	0.624134	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.534646	14.4732	5.06559	4.17446	0.344253	radar	1.99743	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.360789	14.2526	5.10908	4.17287	0.318214	lidar	0.847539	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.249426	13.9992	5.1667	4.22546	0.403685	radar	3.24038	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.237432	13.7471	5.09764	4.29745	0.47527	lidar	3.46608	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.140803	13.5046	5.12611	4.33242	0.504489	radar	0.900122	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.0300794	13.2758	5.17743	4.31882	0.4485	lidar	1.71193	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.150416	13.0579	5.14557	4.31544	0.395256	radar	1.1766	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.1519	12.8284	5.06812	4.37949	0.460657	lidar	3.08298	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.275715	12.6042	5.04223	4.36588	0.387331	radar	3.77926	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.399128	12.3692	5.06593	4.36471	0.357147	lidar	0.404915	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.532781	12.1613	5.04333	4.3444	0.290277	radar	3.74867	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.610804	11.9414	5.01967	4.36164	0.294891	lidar	0.53529	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.745547	11.714	5.03001	4.34491	0.242403	radar	2.6205	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.947302	11.4741	5.10496	4.30085	0.161689	lidar	3.64426	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.06397	11.2476	5.07922	4.28595	0.106472	radar	2.36179	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.24151	11.0237	5.11862	4.25433	0.0555848	lidar	1.5323	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.31012	10.7748	5.14178	4.30082	0.147353	radar	2.02138	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.43687	10.5229	5.17683	4.29944	0.135622	lidar	0.773473	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.5176	10.2591	5.21459	4.33455	0.196943	radar	1.78371	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.61557	10.0486	5.18135	4.33776	0.188427	lidar	1.85106	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.70614	9.81774	5.16158	4.34356	0.177631	radar	0.464795	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.77932	9.59667	5.12668	4.3581	0.185666	lidar	0.838101	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.88541	9.34496	5.17076	4.37053	0.207598	radar	2.51604	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.96199	9.05354	5.21873	4.39224	0.222322	lidar	4.20247	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.0516	8.82984	5.17968	4.38606	0.181934	radar	1.77563	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.14622	8.57807	5.19562	4.38999	0.17457	lidar	0.130356	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.27521	8.3248	5.23465	4.37631	0.142403	radar	2.73584	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.32013	8.08998	5.19385	4.40107	0.167112	lidar	0.852153	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.3858	7.87531	5.14143	4.40741	0.158154	radar	5.49452	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49892	7.62473	5.17203	4.39854	0.134996	lidar	0.612277	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.66971	7.39018	5.19177	4.34232	0.0166962	radar	5.11444	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.77362	7.13561	5.21367	4.34009	0.0124675	lidar	0.30811	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.83003	6.89921	5.19397	4.36949	0.0725991	radar	1.90385	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.87307	6.68911	5.12294	4.38805	0.0916036	lidar	2.66509	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.9419	6.46478	5.07105	4.37843	0.0404472	radar	4.01675	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-2.99663	6.2279	5.04832	4.3925	0.0559998	lidar	0.515092	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.11196	5.98093	5.0889	4.38524	0.0525408	radar	3.20408	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.19304	5.70841	5.12718	4.39194	0.0578168	lidar	1.65972	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.30293	5.4615	5.13738	4.36651	-0.0089046	radar	1.92179	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.39987	5.20181	5.1671	4.36414	-0.0112195	lidar	0.549276	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.46374	4.95506	5.16286	4.38511	0.0366189	radar	0.426128	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57681	4.67954	5.22458	4.37852	0.0270651	lidar	2.09493	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.68521	4.428	5.23662	4.35467	-0.0366759	radar	1.95538	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81837	4.15969	5.29779	4.33985	-0.0510065	lidar	2.52588	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89653	3.9179	5.28446	4.35832	0.00364472	radar	1.34966	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96998	3.68369	5.25294	4.36314	0.00783011	lidar	0.674175	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.07218	3.47712	5.20409	4.34093	-0.0465257	radar	3.9526	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.16437	3.23247	5.20551	4.33984	-0.0450265	lidar	0.017868	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27809	2.97997	5.23209	4.32395	-0.0784924	radar	0.59378	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36832	2.70723	5.26747	4.32825	-0.0668813	lidar	1.4135	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45392	2.45686	5.26683	4.33817	-0.0348049	radar	0.289484	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55805	2.19303	5.29951	4.33747	-0.0313702	lidar	0.688712	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.6677	1.96398	5.28516	4.30556	-0.118357	radar	3.69372	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.78373	1.69248	5.33546	4.30226	-0.111352	lidar	1.67462	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.90632	1.44588	5.35279	4.28377	-0.144411	radar	0.35206	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96842	1.20928	5.30646	4.28992	-0.13222	lidar	4.96943	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.06367	0.989477	5.26113	4.29094	-0.108184	radar	1.16913	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12639	0.754453	5.22169	4.29774	-0.0964422	lidar	4.06149	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21829	0.462973	5.29264	4.30508	-0.0867757	radar	5.33866	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.29393	0.220755	5.27172	4.30951	-0.0771345	lidar	1.58158	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.40257	-0.0173693	5.25962	4.31854	-0.0282571	radar	5.9465	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47302	-0.25836	5.23754	4.32611	-0.0179446	lidar	1.66407	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59561	-0.44168	5.16962	4.29737	-0.0684128	radar	3.87014	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.73406	-0.626921	5.11686	4.269	-0.105418	lidar	2.6836	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.85048	-0.849829	5.12779	4.24054	-0.175577	radar	5.16123	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94499	-1.11835	5.17206	4.25122	-0.14585	lidar	1.54153	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.03176	-1.38636	5.20702	4.265	-0.113719	radar	2.90823	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.17181	-1.59278	5.18374	4.24167	-0.140067	lidar	0.984739	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31907	-1.81981	5.22719	4.19913	-0.236703	radar	3.64677	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.4248	-2.07034	5.24632	4.20312	-0.212903	lidar	0.67537	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.57752	-2.27077	5.21523	4.17956	-0.224355	radar	2.89595	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.72861	-2.47953	5.20544	4.15715	-0.241164	lidar	0.306872	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.88634	-2.68773	5.20315	4.13288	-0.261426	radar	0.911113	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.97451	-2.96195	5.24516	4.1597	-0.200599	lidar	2.99174	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.10239	-3.18725	5.23031	4.16088	-0.172664	radar	0.326728	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.22706	-3.3845	5.19204	4.14856	-0.179691	lidar	1.33256	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.37199	-3.63199	5.22885	4.14859	-0.162952	radar	4.52443	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.53511	-3.76951	5.14135	4.10314	-0.221139	lidar	4.51924	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.681	-3.97631	5.1427	4.08955	-0.229203	radar	0.438868	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.83255	-4.20742	5.17083	4.08612	-0.21638	lidar	0.561147	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.98321	-4.42548	5.17768	4.08067	-0.205856	radar	0.421325	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.14095	-4.66636	5.21829	4.08066	-0.189423	lidar	1.29443	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27595	-4.8771	5.16875	4.09223	-0.13565	radar	2.47432	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40496	-5.09985	5.17017	4.09872	-0.11582	lidar	0.285793	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54922	-5.27345	5.09724	4.09109	-0.102846	radar	3.94074	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74208	-5.46856	5.11273	4.06413	-0.134996	lidar	1.74807	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.8991	-5.66889	5.10279	4.05799	-0.12981	radar	0.327967	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05676	-5.85499	5.08732	4.04504	-0.139578	lidar	0.178621	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19231	-6.01945	5.0068	4.04199	-0.121584	radar	6.35776	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.3795	-6.11637	4.92241	3.98698	-0.195045	lidar	5.21368	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.55416	-6.29981	4.92705	3.9736	-0.199144	radar	0.88088	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.6903	-6.51193	4.9382	3.9878	-0.163252	lidar	0.440639	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.91872	-6.66351	4.9764	3.93554	-0.237247	radar	6.965	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1244	-6.82363	4.9829	3.90508	-0.264469	lidar	0.58065	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3111	-6.98263	4.98965	3.88284	-0.281149	radar	1.02292	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5408	-7.15925	5.03429	3.85518	-0.299894	lidar	3.44622	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7511	-7.29477	5.0331	3.82015	-0.331398	radar	1.81481	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-10.9966	-7.45326	5.07633	3.78608	-0.355687	lidar	3.3625	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.189	-7.58934	5.03989	3.76673	-0.357737	radar	1.23956	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3324	-7.75347	5.0005	3.77972	-0.313752	lidar	3.38342	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5316	-7.87597	4.97059	3.75392	-0.328937	radar	1.78272	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.712	-7.9819	4.92133	3.72977	-0.342002	lidar	3.10855	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9108	-8.08937	4.85613	3.70209	-0.358386	radar	1.88804	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1263	-8.1795	4.83857	3.66364	-0.389038	lidar	0.561966	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3529	-8.30438	4.90373	3.64467	-0.383941	radar	2.5891	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5555	-8.38655	4.86854	3.61317	-0.403209	lidar	1.7554	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7687	-8.46326	4.81375	3.57556	-0.434174	radar	1.63715	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0422	-8.55371	4.86746	3.53341	-0.461513	lidar	3.70425	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2916	-8.65028	4.92084	3.5108	-0.453564	radar	2.70173	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.511	-8.69917	4.89056	3.47191	-0.478404	lidar	1.65416	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7378	-8.72437	4.82697	3.41466	-0.53972	radar	3.38188	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9536	-8.85148	4.8345	3.42623	-0.484015	lidar	1.34419	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2013	-8.94723	4.907	3.42617	-0.430796	radar	3.02964	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4172	-9.07207	4.90358	3.44015	-0.380359	lidar	0.889619	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.6469	-9.14235	4.88827	3.42022	-0.385529	radar	0.282699	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9328	-9.13402	4.92833	3.35157	-0.454135	lidar	1.6871	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1893	-9.20985	4.95899	3.34219	-0.43161	radar	4.60033	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4464	-9.33858	4.99501	3.36201	-0.371554	lidar	5.49291	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6919	-9.36289	4.9588	3.31808	-0.42414	radar	2.08838	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9453	-9.45586	4.97985	3.32337	-0.385813	lidar	2.1736	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1992	-9.45883	4.96621	3.27486	-0.437808	radar	2.32108	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4516	-9.45021	4.96955	3.23135	-0.468145	lidar	0.449467	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6742	-9.44273	4.92284	3.19054	-0.504132	radar	5.11998	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9551	-9.42846	4.96646	3.14924	-0.524369	lidar	1.35883	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.204	-9.49763	4.98379	3.16925	-0.445708	radar	8.04803	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4628	-9.51909	4.99642	3.15529	-0.433666	lidar	0.517677	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7213	-9.50496	4.99603	3.11848	-0.465309	radar	1.69461	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9759	-9.47161	5.00502	3.08214	-0.482826	lidar	0.157759	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2222	-9.42753	4.99167	3.03627	-0.526686	radar	0.61357	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4245	-9.48009	4.92153	3.05354	-0.470974	lidar	2.49737	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6608	-9.46976	4.92039	3.04507	-0.438037	radar	1.70553	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9086	-9.46394	4.92081	3.03367	-0.423752	lidar	0.26656	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1389	-9.42605	4.91394	3.01335	-0.414119	radar	3.94895	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3846	-9.30102	4.94102	2.94648	-0.475585	lidar	2.95836	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6197	-9.21881	4.93054	2.89692	-0.527243	radar	1.02508	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8693	-9.09359	4.96589	2.83989	-0.566614	lidar	1.10541	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1071	-8.99124	4.98187	2.80301	-0.570746	radar	4.87153	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2848	-9.12832	4.81937	2.87771	-0.445196	lidar	15.3828	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5237	-9.08793	4.82279	2.87249	-0.414916	radar	1.52898	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7444	-8.99202	4.82325	2.83689	-0.434506	lidar	0.722107	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.986	-8.90977	4.83816	2.80876	-0.449158	radar	2.41458	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1829	-8.84188	4.79434	2.78997	-0.446347	lidar	1.41543	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.416	-8.75195	4.80238	2.76037	-0.465976	radar	1.88191	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6103	-8.72916	4.73164	2.76643	-0.430587	lidar	1.98691	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8027	-8.57477	4.71289	2.68625	-0.551877	radar	6.36956	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0046	-8.50037	4.68431	2.67251	-0.534996	lidar	0.358861	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.215	-8.39403	4.69578	2.65905	-0.496608	radar	2.06439	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.444	-8.2997	4.71073	2.64542	-0.481403	lidar	1.17667	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6362	-8.1796	4.69493	2.61076	-0.506284	radar	0.894059	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.867	-7.94177	4.81163	2.53961	-0.559082	lidar	5.40942	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.058	-7.78829	4.80665	2.48492	-0.628266	radar	3.1037	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.2817	-7.61423	4.86471	2.45056	-0.628387	lidar	2.17813	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4836	-7.47932	4.87292	2.45445	-0.54266	radar	2.1165	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6496	-7.33458	4.8418	2.42765	-0.544331	lidar	0.667619	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8412	-7.17604	4.8545	2.41158	-0.515222	radar	0.954929	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.005	-7.08119	4.7774	2.40748	-0.493709	lidar	2.24441	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1719	-6.89795	4.7859	2.36647	-0.526192	radar	1.9165	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3299	-6.64941	4.85061	2.30989	-0.55973	lidar	3.05877	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4973	-6.47267	4.84975	2.27523	-0.58739	radar	3.44136	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.597	-6.32809	4.75757	2.24517	-0.593869	lidar	5.35965	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
