40.1879	13.434	3.20199	0.292764	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7713	14.8218	2.09742	2.12436	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7956	14.8331	2.3649	2.2345	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3558	16.556	2.699	1.37103	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4015	16.5746	2.77565	1.40121	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1548	17.2886	2.67593	0.216888	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.153	17.2895	2.77042	0.251092	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6244	19.0611	2.32089	2.84146	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5729	19.0429	2.11608	2.75866	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7188	19.9114	3.92785	-0.410034	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6031	19.8718	3.35383	-0.605258	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0393	21.0796	1.74607	2.43889	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0297	21.0781	1.84662	2.48435	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6574	21.7945	3.19246	-0.494628	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6556	21.7954	3.1892	-0.493277	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.88	22.7775	1.46335	1.96565	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9206	22.7952	1.85155	2.12122	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3777	23.4175	2.88486	-0.4088	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4378	23.4415	2.89048	-0.400766	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3394	23.9888	2.99098	1.23203	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1696	23.9285	2.27157	0.982386	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2641	24.3624	1.88676	0.0241472	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.408	24.4147	2.41776	0.210473	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8273	24.8825	2.44159	0.653093	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7713	24.864	2.21155	0.576521	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8937	24.7189	1.9822	-0.670903	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9792	24.7487	2.30466	-0.567237	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0039	25.2518	1.85034	1.24842	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9798	25.2447	1.75135	1.21699	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.12	24.9406	2.3799	-1.36391	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1134	24.9399	2.2318	-1.40195	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.11	25.0261	1.8911	1.132	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.073	25.0152	1.62055	1.05134	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8072	24.8774	1.75099	-0.978158	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8643	24.896	1.84884	-0.945815	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.622	24.6344	1.72265	0.219384	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5827	24.6236	1.52143	0.164808	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1729	24.5521	1.63723	-0.234725	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1793	24.5548	1.63637	-0.233205	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6397	23.8118	1.26198	-1.11741	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7252	23.8361	1.54885	-1.04251	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9475	23.522	0.967064	0.180391	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0596	23.553	1.13555	0.228656	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8174	22.7937	2.2727	-1.41826	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6883	22.762	1.7431	-1.5371	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5048	22.3009	0.0191418	0.241421	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6339	22.334	0.577453	0.375342	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.511	21.675	1.09415	-1.37053	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6024	21.6974	1.31804	-1.31754	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7193	21.1101	0.971462	-0.084787	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7766	21.1239	0.980657	-0.0783006	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.859	20.9543	1.17233	-0.228039	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9078	20.966	1.0774	-0.244927	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.472	20.2194	0.05631	-1.12769	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6323	20.254	0.801181	-0.981409	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3144	19.6553	2.5274	-0.283254	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0095	19.5936	1.23194	-0.524013	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5105	19.6943	-0.152402	0.501251	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6119	19.716	0.429951	0.623565	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2625	19.1681	0.79774	-1.35778	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3221	19.1803	0.977111	-1.32321	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5261	18.7206	1.45933	0.156138	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4436	18.7053	1.01493	0.0780285	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.213	18.3769	0.519477	-0.624346	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2754	18.3889	0.780113	-0.577583	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0367	17.3602	0.7226	-1.34495	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.075	17.367	1.02801	-1.30139	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9975	16.9817	0.863257	0.24956	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.992	0.862828	0.252176	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5418	1.38118	-0.928246	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5351	1.13964	-0.962777	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3933	1.34624	0.434134	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.276	16.3762	0.987202	0.3785	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.006	15.3631	0.431675	-1.99309	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3709	1.03419	-1.92599	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2579	1.13056	1.14919	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.057	15.2499	1.01293	1.1325	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.4549	1.84842	-2.11896	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4438	1.54319	-2.15414	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0358	1.28815	0.800087	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.0287	1.24519	0.794024	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6686	1.32799	-1.1599	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6741	1.55719	-1.13395	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.5641	1.30256	0.596312	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5618	1.3362	0.600523	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5925	1.69764	-2.05235	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.602	1.86482	-2.03313	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4742	1.73502	1.191	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4718	1.65471	1.18264	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5583	2.11823	-0.666495	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.787	12.5574	1.96647	-0.681488	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.102	1.84381	-0.300609	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1085	2.07704	-0.278297	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	11.9997	2.32612	0.0120668	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9968	2.18004	-0.00143587	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.699	12.2898	1.40631	0.486689	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3016	1.92884	0.541674	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.56	12.8296	3.52342	0.539814	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8085	2.59176	0.439661	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.904	12.7779	0.54848	-0.384161	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8088	2.05784	-0.235833	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.847	13.3218	3.20803	1.047	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3072	2.62707	0.983832	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.951	13.7006	1.86597	-0.0259641	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.072	13.7134	2.29307	0.019865	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.094	14.5016	1.7878	1.31346	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.5161	2.30602	1.37589	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.069	15.0533	3.33512	-0.0291112	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0448	2.81698	-0.0876284	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2059	2.37874	2.02007	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.2123	2.59254	2.04887	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0169	2.7973	-0.0550712	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.019	2.86747	-0.0458644	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.891	17.9847	2.27041	1.65785	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9857	2.50638	1.69284	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.4721	0.82299	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.496	19.1792	2.76296	0.863449	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.76246	1.59133	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4686	2.61804	1.56952	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.687	22.1137	2.32248	1.6924	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1193	2.61201	1.74269	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4935	2.7681	1.12103	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.4908	2.6871	1.10801	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.807	2.61199	1.45941	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8043	2.49631	1.43958	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.901	26.0322	3.21764	1.09528	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0296	2.99306	1.05551	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.416	27.4234	2.11049	1.61062	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4354	2.38835	1.66173	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7707	1.89878	1.09719	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.8009	2.47957	1.20504	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.823	30.2046	3.5477	1.56634	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1805	2.84096	1.42979	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.101	31.3736	1.99775	1.00841	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3903	2.45427	1.09825	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.17	32.3412	3.46893	0.872305	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3265	2.94028	0.770392	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.646	33.4601	2.21191	1.36955	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4621	2.3372	1.39571	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2056	2.37948	0.289186	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2117	2.47553	0.308349	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.139	35.1376	3.67582	1.3869	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0923	2.64539	1.18155	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7567	2.71086	0.304873	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.7378	2.46867	0.25784	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5119	2.03655	1.12391	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5126	2.02937	1.12282	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9453	2.34282	-0.041592	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9585	2.464	-0.0171927	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4019	2.46876	0.765292	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3999	2.24232	0.720924	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.567	2.29063	-0.21856	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5609	2.20389	-0.234981	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.475	37.2794	1.36535	-0.335019	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2973	1.86009	-0.243065	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.986	37.3964	2.95947	0.365148	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3583	2.07143	0.199329	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7274	1.82577	0.481542	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.721	1.79359	0.47581	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.296	37.2927	1.38587	-1.0694	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3035	1.68865	-1.0154	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.544	36.9921	2.69512	0.204026	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.9539	1.80515	0.0467489	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.964	36.4608	1.44012	-0.878358	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4563	1.42107	-0.881942	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.1924	0.739358	0.151321	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2016	1.2027	0.231385	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
